text,label
ok the theory test when are ü going to book i think it s on may coz thought wanna go out with jiayin but she isnt free,spam
you are being contacted by our dating service by someone you know to find out who it is call from a land line poboxwtgp,spam
that s fine have him give me a call if he knows what he wants or has any questions,spam
sorry got a late start we re on the way,spam
then u go back urself lor,spam
i am at the gas station go there,spam
k if u bored up just come to my home,spam
babe i love you covers your face in kisses,spam
like i made him throw up when we were smoking in our friend s car one time it was awesome,spam
still i have not checked it da,spam
you will go to walmart i ll stay,spam
i haven t forgotten you i might have a couple bucks to send you tomorrow k i love ya too,spam
oh great i ll disturb him more so that we can talk,spam
reverse is cheating that is not mathematics,spam
u re welcome caught u using broken english again,spam
no problem baby is this is a good time to talk i called and left a message,spam
sorry i ll call later,spam
oh is it which brand,spam
sorry i cant take your call right now it so happens that there r waxsto do wat you want she can come and ill get her medical insurance and she ll be able to deliver and have basic care i m currently shopping for the right medical insurance for her so just give me til friday morning thats when i ll see the major person that can guide me to the right insurance,spam
at what time are you coming,spam
call him and say you not coming today ok and tell them not to fool me like this ok,spam
i emailed yifeng my part oredi can ü get it fr him,spam
r u sure they ll understand that wine good idea just had a slurp,spam
minimum walk is miles a day,spam
ok not a problem will get them a taxi c ing tomorrow and tuesday on tuesday think we r all going to the cinema,spam
brainless baby doll d vehicle sariyag drive madoke barolla,spam
i don t run away frm u i walk slowly amp it kills me that u don t care enough to stop me,spam
sorry i missed your call let s talk when you have the time i m on,spam
please attend the phone,spam
you only hate me you can call any but you didnt accept even a single call of mine or even you messaged,spam
no messages on her phone i m holding it now,spam
can i m free,spam
yo my trip got postponed you still stocked up,spam
sorry i ll call later,spam
i am waiting for your call sir,spam
hey what are you doing y no reply pa,spam
hey elaine is today s meeting still on,spam
sorry i ve not gone to that place i ll do so tomorrow really sorry,spam
most of the tiime when i don t let you hug me it s so i don t break into tears,spam
tomorrow i am not going to theatre so i can come wherever u call me tell me where and when to come tomorrow,spam
and now electricity just went out fml,spam
looks like you found something to do other than smoke great job,spam
also andros ice etc etc,spam
,spam
good afternon my love how are today i hope your good and maybe have some interviews i wake and miss you babe a passionate kiss from across the sea,spam
yup wun believe wat u really neva c e msg i sent shuhui,spam
hows that watch resizing,spam
dear umma she called me now,spam
just finished missing you plenty,spam
complimentary star ibiza holiday or cash needs your urgent collection now from landline not to lose out boxskwpppm,spam
well i meant as opposed to my drunken night of before,spam
k must book a not huh so going for yoga basic on sunday,spam
free msg we billed your mobile number by mistake from shortcode please call to have charges refunded this call will be free from a bt landline,spam
ok can,spam
oops am at my mum s in somerset bit far back tomo see you soon x,spam
so u workin overtime nigpun,spam
same as kallis dismissial in nd test,spam
o guess they both got screwd,spam
please call immediately as there is an urgent message waiting for you,spam
i m in a meeting call me later at,spam
what r u cooking me for dinner,spam
ok thanx,spam
bull your plan was to go floating off to ikea with me without a care in the world so i have to live with your mess another day,spam
then i buy,spam
urgent your mobile number has been awarded with a bonus caller prize call from land line valid hrs only,spam
heehee that was so funny tho,spam
it only does simple arithmetic not percentages,spam
yeah we wouldn t leave for an hour at least how s sound,spam
as a valued customer i am pleased to advise you that following recent review of your mob no you are awarded with a bonus prize call,spam
thanks honey have a great day,spam
an amazing quote sometimes in life its difficult to decide whats wrong a lie that brings a smile or the truth that brings a tear,spam
good night my dear sleepwell amp take care,spam
then ü ask dad to pick ü up lar ü wan stay until meh,spam
jus chillaxin what up,spam
hey das cool iknow all wellda peril of studentfinancial crisis spk u lr,spam
beautiful truth against gravity read carefully our heart feels light when someone is in it but it feels very heavy when someone leaves it goodmorning,spam
do you want a new nokia i colour phone deliveredtomorrow with free minutes to any mobile free texts free camcorder reply or call,spam
whats that coming over the hill is it a monster hope you have a great day things r going fine here busy though,spam
joy s father is john then john is the ____ of joy s father if u ans ths you hav lt gt iq tis s ias question try to answer,spam
only once then after ill obey all yours,spam
no she didnt i will search online and let you know,spam
where do you need to go to get it,spam
